,mot1,mot2,P(mot2|mot1)
30661,impairment,and,1.0
30662,improvements,to,1.0
30663,inca,move,1.0
30664,lap,of,1.0
30665,meteor,and,1.0
30666,moyess,contract,1.0
30667,nao,report,1.0
30668,neil,gaiman,0.5
30669,neil,hendy,0.5
30670,newcomers,for,0.5
30671,newcomers,might,0.5
30672,outdoor,activities,1.0
30673,plenty,of,1.0
30674,plugin,travels,1.0
30675,pullen,the,1.0
30676,retore,original,1.0
30677,reviewjournal,reported,1.0
30678,rules,fin,0.25
30679,rules,introduced,0.25
30680,rules,that,0.25
30681,rules,aim,0.25
30682,scattered,throughout,1.0
30683,sex,for,0.2
30684,sex,education,0.2
30685,sex,offences,0.2
30686,sex,fin,0.4
30687,simple,minded,1.0
30688,spain,switzerland,0.3333333333333333
30689,spain,singapore,0.3333333333333333
30690,spain,could,0.3333333333333333
30691,stage,fin,0.3333333333333333
30692,stage,of,0.3333333333333333
30693,stage,was,0.16666666666666666
30694,stage,selections,0.16666666666666666
30695,struggled,with,0.25
30696,struggled,to,0.75
30697,superficially,contained,1.0
30698,thompson,and,0.3333333333333333
30699,thompson,dmiss,0.3333333333333333
30700,thompson,littlenumber,0.3333333333333333
30701,unseeded,ranked,1.0
30702,warren,fin,1.0
30703,wash,the,1.0
30704,anyway,the,1.0
30705,baileys,newest,1.0
30706,chez,panisse,1.0
30707,commies,or,1.0
30708,conspirators,fin,1.0
30709,default,rate,0.5
30710,default,to,0.5
30711,drawn,from,1.0
30712,elite,fin,0.3333333333333333
30713,elite,endangered,0.3333333333333333
30714,elite,republican,0.3333333333333333
30715,enhance,images,1.0
30716,environment,with,0.16666666666666666
30717,environment,saturday,0.16666666666666666
30718,environment,infuriated,0.16666666666666666
30719,environment,and,0.3333333333333333
30720,environment,is,0.16666666666666666
30721,envoy,ad,0.3333333333333333
30722,envoy,kai,0.3333333333333333
30723,envoy,to,0.3333333333333333
30724,ethiopian,government,1.0
30725,fiber,provide,1.0
30726,fightbacks,this,1.0
30727,fivegame,ban,1.0
30728,fluid,technique,0.5
30729,fluid,in,0.5
30730,historic,heritage,1.0
30731,id,be,0.3333333333333333
30732,id,rather,0.3333333333333333
30733,id,have,0.3333333333333333
30734,jade,whitaker,1.0
30735,jesse,litsch,1.0
30736,linked,to,0.6666666666666666
30737,linked,about,0.3333333333333333
30738,member,from,0.125
30739,member,premium,0.125
30740,member,of,0.375
30741,member,fin,0.125
30742,member,countries,0.125
30743,member,was,0.125
30744,message,thread,0.25
30745,message,sent,0.25
30746,message,amid,0.25
30747,message,im,0.25
30748,miles,into,0.14285714285714285
30749,miles,as,0.14285714285714285
30750,miles,northwest,0.14285714285714285
30751,miles,a,0.42857142857142855
30752,miles,southwest,0.14285714285714285
30753,opponent,fightbacks,1.0
30754,organisation,has,1.0
30755,pairs,of,1.0
30756,poll,of,0.3333333333333333
30757,poll,more,0.3333333333333333
30758,poll,which,0.3333333333333333
30759,rathbuns,next,1.0
30760,recommend,that,1.0
30761,refuge,the,1.0
30762,regulation,of,0.3333333333333333
30763,regulation,now,0.3333333333333333
30764,regulation,and,0.3333333333333333
30765,reportedly,lived,0.5
30766,reportedly,getting,0.5
30767,rocks,grit,1.0
30768,roger,goodell,1.0
30769,scientists,have,0.25
30770,scientists,who,0.25
30771,scientists,or,0.25
30772,scientists,since,0.25
30773,shukarno,says,1.0
30774,side,a,0.058823529411764705
30775,side,effects,0.058823529411764705
30776,side,according,0.058823529411764705
30777,side,had,0.058823529411764705
30778,side,by,0.058823529411764705
30779,side,fin,0.058823529411764705
30780,side,of,0.35294117647058826
30781,side,despite,0.11764705882352941
30782,side,using,0.058823529411764705
30783,side,streets,0.058823529411764705
30784,side,sheridan,0.058823529411764705
30785,tennis,federation,1.0
30786,then,disappeared,0.02857142857142857
30787,then,went,0.02857142857142857
30788,then,lends,0.02857142857142857
30789,then,about,0.02857142857142857
30790,then,the,0.02857142857142857
30791,then,had,0.02857142857142857
30792,then,another,0.02857142857142857
30793,then,all,0.02857142857142857
30794,then,they,0.02857142857142857
30795,then,awaiting,0.02857142857142857
30796,then,it,0.02857142857142857
30797,then,stays,0.02857142857142857
30798,then,reversed,0.02857142857142857
30799,then,at,0.02857142857142857
30800,then,i,0.08571428571428572
30801,then,rain,0.02857142857142857
30802,then,was,0.02857142857142857
30803,then,turn,0.02857142857142857
30804,then,we,0.05714285714285714
30805,then,theyve,0.02857142857142857
30806,then,walked,0.02857142857142857
30807,then,led,0.05714285714285714
30808,then,loses,0.02857142857142857
30809,then,he,0.02857142857142857
30810,then,in,0.02857142857142857
30811,then,carry,0.02857142857142857
30812,then,perhaps,0.02857142857142857
30813,then,read,0.02857142857142857
30814,then,goma,0.02857142857142857
30815,then,devoured,0.02857142857142857
30816,then,rang,0.02857142857142857
30817,twentyfive,percent,1.0
30818,twobedroom,flat,1.0
30819,wear,is,0.5
30820,wear,and,0.5
30821,accuweather,who,1.0
30822,allied,militia,1.0
30823,bank,in,0.125
30824,bank,of,0.125
30825,bank,fin,0.08333333333333333
30826,bank,books,0.041666666666666664
30827,bank,was,0.041666666666666664
30828,bank,shares,0.041666666666666664
30829,bank,premier,0.041666666666666664
30830,bank,holding,0.041666666666666664
30831,bank,and,0.08333333333333333
30832,bank,which,0.041666666666666664
30833,bank,denied,0.041666666666666664
30834,bank,that,0.041666666666666664
30835,bank,sa,0.041666666666666664
30836,bank,for,0.041666666666666664
30837,bank,changes,0.041666666666666664
30838,bank,received,0.041666666666666664
30839,bank,capital,0.041666666666666664
30840,bank,recently,0.041666666666666664
30841,button,for,0.5
30842,button,fin,0.5
30843,cameras,cookware,1.0
30844,cite,what,0.5
30845,cite,a,0.5
30846,clasper,former,1.0
30847,crop,damage,0.5
30848,crop,of,0.5
30849,crowding,common,1.0
30850,dt,mississippi,1.0
30851,engelhardt,cofounder,1.0
30852,giants,japans,0.5
30853,giants,results,0.5
30854,highstreet,clothes,1.0
30855,hustle,clients,1.0
30856,improved,as,0.3333333333333333
30857,improved,education,0.3333333333333333
30858,improved,dramatically,0.3333333333333333
30859,iraqis,in,1.0
30860,large,groups,0.125
30861,large,amounts,0.125
30862,large,volumes,0.125
30863,large,divorce,0.125
30864,large,and,0.125
30865,large,animal,0.125
30866,large,asphalt,0.125
30867,large,number,0.125
30868,lehman,brothers,1.0
30869,line,community,0.16666666666666666
30870,line,fin,0.3333333333333333
30871,line,call,0.16666666666666666
30872,line,with,0.3333333333333333
30873,md,fin,1.0
30874,opportunities,fin,0.3333333333333333
30875,opportunities,to,0.3333333333333333
30876,opportunities,industrialization,0.3333333333333333
30877,petit,published,1.0
30878,point,fin,0.11764705882352941
30879,point,of,0.17647058823529413
30880,point,descending,0.058823529411764705
30881,point,is,0.058823529411764705
30882,point,tuesday,0.058823529411764705
30883,point,during,0.058823529411764705
30884,point,as,0.058823529411764705
30885,point,in,0.058823529411764705
30886,point,past,0.058823529411764705
30887,point,rang,0.058823529411764705
30888,point,will,0.058823529411764705
30889,point,about,0.058823529411764705
30890,point,to,0.058823529411764705
30891,point,by,0.058823529411764705
30892,poses,masked,1.0
30893,poultry,farm,1.0
30894,products,and,0.25
30895,products,being,0.125
30896,products,co,0.125
30897,products,fin,0.125
30898,products,database,0.125
30899,products,regulatory,0.125
30900,products,are,0.125
30901,promised,to,1.0
30902,senedd,ahead,1.0
30903,severed,from,0.5
30904,severed,their,0.5
30905,shot,rios,0.08333333333333333
30906,shot,and,0.08333333333333333
30907,shot,from,0.25
30908,shot,over,0.08333333333333333
30909,shot,through,0.08333333333333333
30910,shot,multiple,0.08333333333333333
30911,shot,was,0.08333333333333333
30912,shot,in,0.08333333333333333
30913,shot,fin,0.08333333333333333
30914,shot,away,0.08333333333333333
30915,spirita,changes,1.0
30916,stud,book,1.0
30917,tamil,separatists,1.0
30918,transportation,at,1.0
30919,trip,home,0.2
30920,trip,starts,0.2
30921,trip,i,0.2
30922,trip,to,0.2
30923,trip,had,0.2
30924,unearthed,the,1.0
30925,waggoner,in,1.0
30926,zito,capital,1.0
30927,accommodate,fin,1.0
30928,antirightist,campaign,1.0
30929,assumption,of,1.0
30930,backdoor,tax,1.0
30931,behemoth,fin,1.0
30932,boyle,into,1.0
30933,bumgrazing,cutoffs,1.0
30934,bureaucracy,fin,1.0
30935,calling,a,0.25
30936,calling,children,0.25
30937,calling,on,0.25
30938,calling,for,0.25
30939,couples,to,0.5
30940,couples,who,0.5
30941,crude,for,0.25
30942,crude,by,0.25
30943,crude,oil,0.25
30944,crude,demand,0.25
30945,deport,foreign,1.0
30946,dignitaries,like,1.0
30947,directorships,between,1.0
30948,first,couple,0.013888888888888888
30949,first,time,0.05555555555555555
30950,first,game,0.027777777777777776
30951,first,highquality,0.013888888888888888
30952,first,the,0.013888888888888888
30953,first,lieutenant,0.013888888888888888
30954,first,half,0.013888888888888888
30955,first,up,0.013888888888888888
30956,first,few,0.013888888888888888
30957,first,and,0.013888888888888888
30958,first,such,0.013888888888888888
30959,first,white,0.013888888888888888
30960,first,place,0.027777777777777776
30961,first,thanksgiving,0.013888888888888888
30962,first,unit,0.013888888888888888
30963,first,final,0.013888888888888888
30964,first,joint,0.013888888888888888
30965,first,hurtful,0.013888888888888888
30966,first,phase,0.013888888888888888
30967,first,with,0.013888888888888888
30968,first,clue,0.013888888888888888
30969,first,whiff,0.013888888888888888
30970,first,man,0.013888888888888888
30971,first,day,0.013888888888888888
30972,first,effort,0.013888888888888888
30973,first,six,0.013888888888888888
30974,first,public,0.027777777777777776
30975,first,this,0.013888888888888888
30976,first,transpennine,0.013888888888888888
30977,first,loss,0.013888888888888888
30978,first,team,0.027777777777777776
30979,first,littlenumber,0.027777777777777776
30980,first,three,0.027777777777777776
30981,first,of,0.013888888888888888
30982,first,flat,0.013888888888888888
30983,first,quarter,0.027777777777777776
30984,first,responders,0.013888888888888888
30985,first,mattel,0.013888888888888888
30986,first,set,0.013888888888888888
30987,first,reported,0.013888888888888888
30988,first,but,0.013888888888888888
30989,first,in,0.013888888888888888
30990,first,lady,0.013888888888888888
30991,first,developing,0.013888888888888888
30992,first,european,0.013888888888888888
30993,first,commit,0.013888888888888888
30994,first,attempt,0.013888888888888888
30995,first,new,0.013888888888888888
30996,first,major,0.013888888888888888
30997,first,summit,0.013888888888888888
30998,first,period,0.027777777777777776
30999,first,decline,0.013888888888888888
31000,first,month,0.013888888888888888
31001,first,safely,0.013888888888888888
31002,first,home,0.013888888888888888
31003,first,year,0.013888888888888888
31004,first,career,0.013888888888888888
31005,first,round,0.013888888888888888
31006,first,two,0.013888888888888888
31007,first,win,0.013888888888888888
31008,first,world,0.013888888888888888
31009,gates,arriving,0.25
31010,gates,also,0.25
31011,gates,arrived,0.25
31012,gates,and,0.25
31013,give,his,0.09090909090909091
31014,give,priority,0.09090909090909091
31015,give,them,0.09090909090909091
31016,give,assistance,0.09090909090909091
31017,give,host,0.09090909090909091
31018,give,it,0.18181818181818182
31019,give,hearts,0.09090909090909091
31020,give,the,0.09090909090909091
31021,give,clues,0.09090909090909091
31022,give,their,0.09090909090909091
31023,gusts,of,1.0
31024,hamiltons,reach,1.0
31025,hayden,said,1.0
31026,image,fin,1.0
31027,imagine,that,1.0
31028,incidents,fin,1.0
31029,institutes,tomdispatchcom,1.0
31030,latourette,offered,1.0
31031,mailing,address,1.0
31032,manipulated,by,1.0
31033,maria,a,1.0
31034,mckenna,fin,1.0
31035,mehsuds,death,0.5
31036,mehsuds,aide,0.5
31037,mineo,exaggerated,1.0
31038,monotony,and,1.0
31039,number,includes,0.029411764705882353
31040,number,cost,0.029411764705882353
31041,number,and,0.029411764705882353
31042,number,on,0.029411764705882353
31043,number,the,0.029411764705882353
31044,number,that,0.029411764705882353
31045,number,seeking,0.029411764705882353
31046,number,of,0.6176470588235294
31047,number,is,0.14705882352941177
31048,number,fin,0.029411764705882353
31049,offerings,and,0.5
31050,offerings,rivaling,0.5
31051,open,even,0.047619047619047616
31052,open,april,0.047619047619047616
31053,open,at,0.047619047619047616
31054,open,her,0.047619047619047616
31055,open,markets,0.047619047619047616
31056,open,field,0.047619047619047616
31057,open,to,0.23809523809523808
31058,open,champion,0.047619047619047616
31059,open,up,0.09523809523809523
31060,open,and,0.09523809523809523
31061,open,for,0.09523809523809523
31062,open,a,0.047619047619047616
31063,open,eraand,0.047619047619047616
31064,open,hand,0.047619047619047616
31065,palmer,reports,1.0
31066,parking,for,0.3333333333333333
31067,parking,lot,0.3333333333333333
31068,parking,space,0.3333333333333333
31069,posted,on,0.25
31070,posted,the,0.25
31071,posted,a,0.25
31072,posted,her,0.25
31073,prosecutors,said,0.3333333333333333
31074,prosecutors,stating,0.3333333333333333
31075,prosecutors,to,0.3333333333333333
31076,remote,locations,1.0
31077,rent,bikes,0.3333333333333333
31078,rent,fin,0.3333333333333333
31079,rent,has,0.3333333333333333
31080,retain,afghan,0.5
31081,retain,the,0.5
31082,righthand,side,1.0
31083,roadblocks,over,1.0
31084,robbery,and,0.5
31085,robbery,in,0.5
31086,satisfying,sexual,1.0
31087,separatists,including,1.0
31088,stabilising,were,1.0
31089,stefano,pessina,1.0
31090,stephan,kippe,1.0
31091,subjects,history,1.0
31092,suppliers,and,1.0
31093,supplies,were,0.5
31094,supplies,to,0.5
31095,talent,and,0.5
31096,talent,behind,0.5
31097,tcu,score,1.0
31098,torturing,detainees,1.0
31099,trickster,fin,1.0
31100,ultimately,failed,0.2
31101,ultimately,not,0.2
31102,ultimately,made,0.2
31103,ultimately,be,0.2
31104,ultimately,strengthening,0.2
31105,waltz,with,1.0
31106,wetlands,fin,1.0
31107,added,littlenumberlittlenumber,0.05555555555555555
31108,added,fin,0.2222222222222222
31109,added,we,0.05555555555555555
31110,added,that,0.2222222222222222
31111,added,it,0.05555555555555555
31112,added,delegates,0.05555555555555555
31113,added,intrigue,0.05555555555555555
31114,added,to,0.05555555555555555
31115,added,the,0.05555555555555555
31116,added,for,0.05555555555555555
31117,added,applications,0.05555555555555555
31118,added,a,0.05555555555555555
31119,awarding,money,1.0
31120,backing,away,0.5
31121,backing,mr,0.5
31122,bike,for,1.0
31123,bloody,killing,1.0
31124,cafes,and,1.0
31125,chinas,plans,0.3333333333333333
31126,chinas,exports,0.3333333333333333
31127,chinas,human,0.3333333333333333
31128,dresses,worn,1.0
31129,evenpar,littlenumber,1.0
31130,executives,position,0.5
31131,executives,announced,0.5
31132,fair,to,0.5
31133,fair,share,0.5
31134,gajicbruyea,vice,1.0
31135,genetic,switch,0.2
31136,genetic,heart,0.2
31137,genetic,manipulation,0.2
31138,genetic,makeup,0.2
31139,genetic,changes,0.2
31140,graffitipainted,walls,1.0
31141,halted,but,0.5
31142,halted,all,0.5
31143,harpootlian,a,1.0
31144,homeowners,that,0.25
